Date,Time,Reading Index,Movement Value
44682,2015-02-06,19:08:22.288641,0
44683,2015-02-06,19:08:22.588796,0
44684,2015-02-06,19:08:22.888974,0
44685,2015-02-06,19:08:23.190369,1
44686,2015-02-06,19:08:23.490596,1
44687,2015-02-06,19:08:23.790683,0
44688,2015-02-06,19:08:24.089727,0
44689,2015-02-06,19:08:24.389777,0
44690,2015-02-06,19:08:24.690095,0
44691,2015-02-06,19:08:24.990090,1
44692,2015-02-06,19:08:25.290289,1
44693,2015-02-06,19:08:25.590437,3
44694,2015-02-06,19:08:25.890655,3
44695,2015-02-06,19:08:26.190764,0
44696,2015-02-06,19:08:26.491004,1
44697,2015-02-06,19:08:26.791087,1
44698,2015-02-06,19:08:27.091341,0
44699,2015-02-06,19:08:27.391462,0
44700,2015-02-06,19:08:27.691655,1
44701,2015-02-06,19:08:27.991755,1
44702,2015-02-06,19:08:28.291953,1
44703,2015-02-06,19:08:28.592094,0
44704,2015-02-06,19:08:28.892250,1
44705,2015-02-06,19:08:29.192438,2
44706,2015-02-06,19:08:29.491544,2
44707,2015-02-06,19:08:29.791523,0
44708,2015-02-06,19:08:30.092926,0
44709,2015-02-06,19:08:30.393235,0
44710,2015-02-06,19:08:30.693257,0
44711,2015-02-06,19:08:30.993486,0
44712,2015-02-06,19:08:31.293586,0
44713,2015-02-06,19:08:31.593813,1
44714,2015-02-06,19:08:31.892648,1
44715,2015-02-06,19:08:32.192809,0
44716,2015-02-06,19:08:32.493009,0
44717,2015-02-06,19:08:32.793271,0
44718,2015-02-06,19:08:33.093335,1
44719,2015-02-06,19:08:33.393643,0
44720,2015-02-06,19:08:33.695184,2
44721,2015-02-06,19:08:33.995462,1
44722,2015-02-06,19:08:34.294061,0
44723,2015-02-06,19:08:34.594214,1
44724,2015-02-06,19:08:34.894311,2
44725,2015-02-06,19:08:35.194792,0
44726,2015-02-06,19:08:35.494817,1
44727,2015-02-06,19:08:35.795213,0
44728,2015-02-06,19:08:36.095147,0
44729,2015-02-06,19:08:36.395414,1
44730,2015-02-06,19:08:36.695521,1
44731,2015-02-06,19:08:36.995747,1
44732,2015-02-06,19:08:37.295840,0
44733,2015-02-06,19:08:37.596339,0
44734,2015-02-06,19:08:37.896103,0
44735,2015-02-06,19:08:38.196798,0
44736,2015-02-06,19:08:38.496486,1
44737,2015-02-06,19:08:38.796883,0
44738,2015-02-06,19:08:39.097119,1
44739,2015-02-06,19:08:39.397257,1
44740,2015-02-06,19:08:39.696159,1
44741,2015-02-06,19:08:39.996429,0
44742,2015-02-06,19:08:40.296354,0
44743,2015-02-06,19:08:40.597942,1
44744,2015-02-06,19:08:40.897687,2
44745,2015-02-06,19:08:41.198129,1
44746,2015-02-06,19:08:41.497999,0
44747,2015-02-06,19:08:41.798125,0
44748,2015-02-06,19:08:42.097495,0
44749,2015-02-06,19:08:42.397475,0
44750,2015-02-06,19:08:42.697638,0
44751,2015-02-06,19:08:42.998067,0
44752,2015-02-06,19:08:43.297842,0
44753,2015-02-06,19:08:43.598065,0
44754,2015-02-06,19:08:43.898043,1
44755,2015-02-06,19:08:44.199466,0
44756,2015-02-06,19:08:44.498392,1
44757,2015-02-06,19:08:44.798537,1
44758,2015-02-06,19:08:45.098754,1
44759,2015-02-06,19:08:45.398891,0
44760,2015-02-06,19:08:45.699166,0
44761,2015-02-06,19:08:45.999205,0
44762,2015-02-06,19:08:46.299498,1
44763,2015-02-06,19:08:46.599550,0
44764,2015-02-06,19:08:46.899763,0
44765,2015-02-06,19:08:47.199949,0
44766,2015-02-06,19:08:47.498820,0
44767,2015-02-06,19:08:47.800324,0
44768,2015-02-06,19:08:48.100397,0
44769,2015-02-06,19:08:48.400592,0
44770,2015-02-06,19:08:48.701006,1
44771,2015-02-06,19:08:49.000854,1
44772,2015-02-06,19:08:49.301336,1
44773,2015-02-06,19:08:49.601198,0
44774,2015-02-06,19:08:49.900160,0
44775,2015-02-06,19:08:50.200291,0
44776,2015-02-06,19:08:50.500484,0
44777,2015-02-06,19:08:50.800612,0
44778,2015-02-06,19:08:51.102068,0
44779,2015-02-06,19:08:51.402223,0
44780,2015-02-06,19:08:51.702541,0
44781,2015-02-06,19:08:52.002505,0
44782,2015-02-06,19:08:52.301565,0
44783,2015-02-06,19:08:52.601622,0
44784,2015-02-06,19:08:52.901838,0
44785,2015-02-06,19:08:53.201958,0
44786,2015-02-06,19:08:53.502139,0
44787,2015-02-06,19:08:53.802275,0
44788,2015-02-06,19:08:54.102756,0
44789,2015-02-06,19:08:54.402651,0
44790,2015-02-06,19:08:54.702834,1
44791,2015-02-06,19:08:55.002922,0
44792,2015-02-06,19:08:55.303219,0
44793,2015-02-06,19:08:55.603261,0
44794,2015-02-06,19:08:55.903631,1
44795,2015-02-06,19:08:56.203592,0
44796,2015-02-06,19:08:56.503925,1
44797,2015-02-06,19:08:56.803930,0
44798,2015-02-06,19:08:57.104084,0
44799,2015-02-06,19:08:57.404289,0
44800,2015-02-06,19:08:57.703246,0
44801,2015-02-06,19:08:58.003322,1
44802,2015-02-06,19:08:58.305052,0
44803,2015-02-06,19:08:58.605174,3
44804,2015-02-06,19:08:58.905227,3
44805,2015-02-06,19:08:59.205651,0
44806,2015-02-06,19:08:59.505559,0
44807,2015-02-06,19:08:59.805774,0
44808,2015-02-06,19:09:00.105882,1
44809,2015-02-06,19:09:00.404854,1
44810,2015-02-06,19:09:00.705130,0
44811,2015-02-06,19:09:01.005395,1
44812,2015-02-06,19:09:01.305496,2
44813,2015-02-06,19:09:01.605587,1
44814,2015-02-06,19:09:01.907055,0
44815,2015-02-06,19:09:02.207343,0
44816,2015-02-06,19:09:02.506211,0
44817,2015-02-06,19:09:02.806486,1
44818,2015-02-06,19:09:03.106306,1
44819,2015-02-06,19:09:03.406718,2
44820,2015-02-06,19:09:03.706956,0
44821,2015-02-06,19:09:04.007050,1
44822,2015-02-06,19:09:04.307286,0
44823,2015-02-06,19:09:04.607252,0
44824,2015-02-06,19:09:04.907276,0
44825,2015-02-06,19:09:05.207887,0
44826,2015-02-06,19:09:05.507621,0
44827,2015-02-06,19:09:05.807902,0
44828,2015-02-06,19:09:06.107809,0
44829,2015-02-06,19:09:06.408040,2
44830,2015-02-06,19:09:06.708162,2
44831,2015-02-06,19:09:07.008384,1
44832,2015-02-06,19:09:07.308495,0
44833,2015-02-06,19:09:07.608722,0
44834,2015-02-06,19:09:07.907622,1
44835,2015-02-06,19:09:08.207923,0
44836,2015-02-06,19:09:08.507932,0
44837,2015-02-06,19:09:08.809342,0
44838,2015-02-06,19:09:09.109475,0
44839,2015-02-06,19:09:09.409652,1
44840,2015-02-06,19:09:09.709813,1
44841,2015-02-06,19:09:10.010105,2
44842,2015-02-06,19:09:10.308886,0
44843,2015-02-06,19:09:10.609131,0
44844,2015-02-06,19:09:10.909209,1
44845,2015-02-06,19:09:11.209439,1
44846,2015-02-06,19:09:11.509575,1
44847,2015-02-06,19:09:11.809747,1
44848,2015-02-06,19:09:12.111185,0
44849,2015-02-06,19:09:12.411327,0
44850,2015-02-06,19:09:12.710205,0
44851,2015-02-06,19:09:13.010356,0
44852,2015-02-06,19:09:13.310608,0
44853,2015-02-06,19:09:13.610708,1
44854,2015-02-06,19:09:13.910986,0
44855,2015-02-06,19:09:14.211041,1
44856,2015-02-06,19:09:14.511352,1
44857,2015-02-06,19:09:14.811439,0
44858,2015-02-06,19:09:15.111604,1
44859,2015-02-06,19:09:15.411738,0
44860,2015-02-06,19:09:15.711904,1
44861,2015-02-06,19:09:16.012036,1
44862,2015-02-06,19:09:16.312467,0
44863,2015-02-06,19:09:16.612379,0
44864,2015-02-06,19:09:16.912605,0
44865,2015-02-06,19:09:17.212690,0
44866,2015-02-06,19:09:17.513193,0
44867,2015-02-06,19:09:17.813018,0
44868,2015-02-06,19:09:18.112001,1
44869,2015-02-06,19:09:18.412115,0
44870,2015-02-06,19:09:18.712305,0
44871,2015-02-06,19:09:19.012420,0
44872,2015-02-06,19:09:19.313924,0
44873,2015-02-06,19:09:19.614038,0
44874,2015-02-06,19:09:19.914244,0
44875,2015-02-06,19:09:20.214681,1
44876,2015-02-06,19:09:20.513653,2
44877,2015-02-06,19:09:20.813440,2
44878,2015-02-06,19:09:21.113654,2
44879,2015-02-06,19:09:21.413797,2
44880,2015-02-06,19:09:21.713964,1
44881,2015-02-06,19:09:22.014084,1
44882,2015-02-06,19:09:22.314314,0
44883,2015-02-06,19:09:22.615846,1
44884,2015-02-06,19:09:22.914801,0
44885,2015-02-06,19:09:23.215705,2
44886,2015-02-06,19:09:23.515445,1
44887,2015-02-06,19:09:23.815370,1
44888,2015-02-06,19:09:24.115457,1
44889,2015-02-06,19:09:24.415579,0
44890,2015-02-06,19:09:24.716006,1
44891,2015-02-06,19:09:25.016210,2
44892,2015-02-06,19:09:25.316229,2
44893,2015-02-06,19:09:25.616480,2
44894,2015-02-06,19:09:25.915262,1
44895,2015-02-06,19:09:26.216953,0
44896,2015-02-06,19:09:26.516772,1
44897,2015-02-06,19:09:26.817132,3
44898,2015-02-06,19:09:27.117041,1
44899,2015-02-06,19:09:27.417522,1
44900,2015-02-06,19:09:27.717519,1
44901,2015-02-06,19:09:28.017727,1
44902,2015-02-06,19:09:28.316657,1
44903,2015-02-06,19:09:28.616878,0
44904,2015-02-06,19:09:28.916990,2
44905,2015-02-06,19:09:29.217359,0
44906,2015-02-06,19:09:29.517377,2
44907,2015-02-06,19:09:29.818482,2
44908,2015-02-06,19:09:30.118559,0
44909,2015-02-06,19:09:30.419061,0
44910,2015-02-06,19:09:30.717972,2
44911,2015-02-06,19:09:31.017880,1
44912,2015-02-06,19:09:31.317997,0
44913,2015-02-06,19:09:31.618192,0
44914,2015-02-06,19:09:31.918313,0
44915,2015-02-06,19:09:32.218554,1
44916,2015-02-06,19:09:32.518729,1
44917,2015-02-06,19:09:32.818888,0
44918,2015-02-06,19:09:33.118972,1
44919,2015-02-06,19:09:33.419476,1
44920,2015-02-06,19:09:33.719335,0
44921,2015-02-06,19:09:34.019524,1
44922,2015-02-06,19:09:34.319652,1
44923,2015-02-06,19:09:34.619841,2
44924,2015-02-06,19:09:34.919958,0
44925,2015-02-06,19:09:35.220201,0
44926,2015-02-06,19:09:35.520340,0
44927,2015-02-06,19:09:35.820542,0
44928,2015-02-06,19:09:36.119392,1
44929,2015-02-06,19:09:36.419879,0
44930,2015-02-06,19:09:36.720968,1
44931,2015-02-06,19:09:37.021272,0
44932,2015-02-06,19:09:37.321307,1
44933,2015-02-06,19:09:37.621491,1
44934,2015-02-06,19:09:37.921628,1
44935,2015-02-06,19:09:38.221802,0
44936,2015-02-06,19:09:38.520752,0
44937,2015-02-06,19:09:38.820947,1
44938,2015-02-06,19:09:39.121048,2
44939,2015-02-06,19:09:39.421343,0
44940,2015-02-06,19:09:39.721381,1
44941,2015-02-06,19:09:40.021576,0
44942,2015-02-06,19:09:40.323085,0
44943,2015-02-06,19:09:40.623129,1
44944,2015-02-06,19:09:40.922040,0
44945,2015-02-06,19:09:41.222249,0
44946,2015-02-06,19:09:41.522493,0
44947,2015-02-06,19:09:41.822610,0
44948,2015-02-06,19:09:42.122824,1
44949,2015-02-06,19:09:42.422913,2
44950,2015-02-06,19:09:42.723169,1
44951,2015-02-06,19:09:43.023209,0
44952,2015-02-06,19:09:43.323505,1
44953,2015-02-06,19:09:43.623551,1
44954,2015-02-06,19:09:43.923722,1
44955,2015-02-06,19:09:44.223867,2
44956,2015-02-06,19:09:44.524103,0
44957,2015-02-06,19:09:44.824194,1
44958,2015-02-06,19:09:45.124739,0
44959,2015-02-06,19:09:45.424679,0
44960,2015-02-06,19:09:45.725138,1
44961,2015-02-06,19:09:46.025134,1
44962,2015-02-06,19:09:46.323912,1
44963,2015-02-06,19:09:46.624265,0
44964,2015-02-06,19:09:46.924130,2
44965,2015-02-06,19:09:47.225701,1
44966,2015-02-06,19:09:47.525976,0
44967,2015-02-06,19:09:47.826316,0
44968,2015-02-06,19:09:48.126229,1
44969,2015-02-06,19:09:48.426519,0
44970,2015-02-06,19:09:48.725508,2
44971,2015-02-06,19:09:49.025524,2
44972,2015-02-06,19:09:49.325754,0
44973,2015-02-06,19:09:49.625743,0
44974,2015-02-06,19:09:49.926075,1
44975,2015-02-06,19:09:50.226386,0
44976,2015-02-06,19:09:50.526504,1
44977,2015-02-06,19:09:50.827780,0
44978,2015-02-06,19:09:51.126689,1
44979,2015-02-06,19:09:51.426750,1
44980,2015-02-06,19:09:51.727159,0
44981,2015-02-06,19:09:52.027203,1
44982,2015-02-06,19:09:52.327470,0
44983,2015-02-06,19:09:52.627405,0
44984,2015-02-06,19:09:52.927557,0
44985,2015-02-06,19:09:53.227786,1
44986,2015-02-06,19:09:53.527887,0
44987,2015-02-06,19:09:53.827932,3
44988,2015-02-06,19:09:54.128111,0
44989,2015-02-06,19:09:54.428392,0
44990,2015-02-06,19:09:54.728425,2
44991,2015-02-06,19:09:55.028664,1
44992,2015-02-06,19:09:55.328811,0
44993,2015-02-06,19:09:55.629045,0
44994,2015-02-06,19:09:55.929081,0
44995,2015-02-06,19:09:56.229309,0
44996,2015-02-06,19:09:56.528194,0
44997,2015-02-06,19:09:56.828323,0
44998,2015-02-06,19:09:57.128498,1
44999,2015-02-06,19:09:57.428788,1
45000,2015-02-06,19:09:57.730082,2
45001,2015-02-06,19:09:58.030311,1
45002,2015-02-06,19:09:58.330443,0
45003,2015-02-06,19:09:58.630708,1
45004,2015-02-06,19:09:58.929480,1
45005,2015-02-06,19:09:59.229701,1
45006,2015-02-06,19:09:59.529844,1
45007,2015-02-06,19:09:59.830020,0
45008,2015-02-06,19:10:00.130232,0
45009,2015-02-06,19:10:00.430629,0
45010,2015-02-06,19:10:00.730501,1
45011,2015-02-06,19:10:01.030728,2
45012,2015-02-06,19:10:01.330837,1
45013,2015-02-06,19:10:01.631116,0
45014,2015-02-06,19:10:01.931167,0
45015,2015-02-06,19:10:02.231339,1
45016,2015-02-06,19:10:02.531508,3
45017,2015-02-06,19:10:02.831673,2
45018,2015-02-06,19:10:03.131804,0
45019,2015-02-06,19:10:03.432101,1
45020,2015-02-06,19:10:03.732160,1
45021,2015-02-06,19:10:04.032574,0
45022,2015-02-06,19:10:04.331269,1
45023,2015-02-06,19:10:04.632786,0
45024,2015-02-06,19:10:04.932791,1
45025,2015-02-06,19:10:05.233014,0
45026,2015-02-06,19:10:05.533149,1
45027,2015-02-06,19:10:05.833334,1
45028,2015-02-06,19:10:06.133452,1
45029,2015-02-06,19:10:06.433655,0
45030,2015-02-06,19:10:06.732547,0
45031,2015-02-06,19:10:07.032769,0
45032,2015-02-06,19:10:07.332888,0
45033,2015-02-06,19:10:07.633190,1
45034,2015-02-06,19:10:07.933206,0
45035,2015-02-06,19:10:08.234907,1
45036,2015-02-06,19:10:08.535074,0
45037,2015-02-06,19:10:08.835384,1
45038,2015-02-06,19:10:09.133892,0
45039,2015-02-06,19:10:09.434074,0
45040,2015-02-06,19:10:09.734269,0
45041,2015-02-06,19:10:10.034703,1
45042,2015-02-06,19:10:10.334946,1
45043,2015-02-06,19:10:10.635015,2
45044,2015-02-06,19:10:10.935068,0
45045,2015-02-06,19:10:11.235293,1
45046,2015-02-06,19:10:11.535482,1
45047,2015-02-06,19:10:11.835563,2
45048,2015-02-06,19:10:12.135683,2
45049,2015-02-06,19:10:12.436020,0
45050,2015-02-06,19:10:12.736255,1
45051,2015-02-06,19:10:13.036472,1
45052,2015-02-06,19:10:13.336636,0
45053,2015-02-06,19:10:13.636884,0
45054,2015-02-06,19:10:13.936729,0
45055,2015-02-06,19:10:14.237169,1
45056,2015-02-06,19:10:14.536032,0
45057,2015-02-06,19:10:14.836215,0
45058,2015-02-06,19:10:15.137324,0
45059,2015-02-06,19:10:15.437668,1
45060,2015-02-06,19:10:15.737966,1
45061,2015-02-06,19:10:16.037818,1
45062,2015-02-06,19:10:16.337928,2
45063,2015-02-06,19:10:16.638052,2
45064,2015-02-06,19:10:16.937197,1
45065,2015-02-06,19:10:17.237364,1
45066,2015-02-06,19:10:17.537594,2
45067,2015-02-06,19:10:17.837755,0
45068,2015-02-06,19:10:18.137731,0
45069,2015-02-06,19:10:18.437799,1
45070,2015-02-06,19:10:18.739188,1
45071,2015-02-06,19:10:19.039339,0
45072,2015-02-06,19:10:19.338343,0
45073,2015-02-06,19:10:19.638454,0
45074,2015-02-06,19:10:19.938651,0
45075,2015-02-06,19:10:20.238744,1
45076,2015-02-06,19:10:20.539006,0
45077,2015-02-06,19:10:20.839079,0
45078,2015-02-06,19:10:21.139266,0
45079,2015-02-06,19:10:21.439430,1
45080,2015-02-06,19:10:21.739604,2
45081,2015-02-06,19:10:22.039749,2
45082,2015-02-06,19:10:22.340056,1
45083,2015-02-06,19:10:22.640234,1
45084,2015-02-06,19:10:22.940249,0
45085,2015-02-06,19:10:23.240494,1
45086,2015-02-06,19:10:23.540600,0
45087,2015-02-06,19:10:23.840814,1
45088,2015-02-06,19:10:24.140932,0
45089,2015-02-06,19:10:24.441150,1
45090,2015-02-06,19:10:24.740011,1
45091,2015-02-06,19:10:25.040148,0
45092,2015-02-06,19:10:25.340345,0
45093,2015-02-06,19:10:25.642048,1
45094,2015-02-06,19:10:25.941915,0
45095,2015-02-06,19:10:26.242142,0
45096,2015-02-06,19:10:26.542365,0
45097,2015-02-06,19:10:26.842556,0
45098,2015-02-06,19:10:27.141368,0
45099,2015-02-06,19:10:27.441562,0
45100,2015-02-06,19:10:27.741670,1
45101,2015-02-06,19:10:28.041851,2
45102,2015-02-06,19:10:28.342000,1
45103,2015-02-06,19:10:28.642465,0
45104,2015-02-06,19:10:28.942316,0
45105,2015-02-06,19:10:29.243863,0
45106,2015-02-06,19:10:29.542676,0
45107,2015-02-06,19:10:29.842939,1
45108,2015-02-06,19:10:30.142980,1
45109,2015-02-06,19:10:30.443283,2
45110,2015-02-06,19:10:30.743315,1
45111,2015-02-06,19:10:31.043633,0
45112,2015-02-06,19:10:31.343647,0
45113,2015-02-06,19:10:31.643941,0
45114,2015-02-06,19:10:31.943967,0
45115,2015-02-06,19:10:32.244220,1
45116,2015-02-06,19:10:32.543086,1
45117,2015-02-06,19:10:32.844901,1
45118,2015-02-06,19:10:33.144781,0
45119,2015-02-06,19:10:33.445220,0
45120,2015-02-06,19:10:33.745242,2
45121,2015-02-06,19:10:34.045417,0
45122,2015-02-06,19:10:34.345573,1
45123,2015-02-06,19:10:34.645612,1
45124,2015-02-06,19:10:34.944765,0
45125,2015-02-06,19:10:35.244968,0
45126,2015-02-06,19:10:35.545045,0
45127,2015-02-06,19:10:35.845326,0
45128,2015-02-06,19:10:36.146555,1
45129,2015-02-06,19:10:36.446843,1
45130,2015-02-06,19:10:36.747075,0
45131,2015-02-06,19:10:37.047253,0
45132,2015-02-06,19:10:37.345998,1
45133,2015-02-06,19:10:37.646270,1
45134,2015-02-06,19:10:37.946364,1
45135,2015-02-06,19:10:38.246493,0
45136,2015-02-06,19:10:38.546850,1
45137,2015-02-06,19:10:38.846851,2
45138,2015-02-06,19:10:39.147185,2
45139,2015-02-06,19:10:39.447332,0
45140,2015-02-06,19:10:39.747572,0
45141,2015-02-06,19:10:40.047455,1
45142,2015-02-06,19:10:40.347849,1
45143,2015-02-06,19:10:40.647786,1
45144,2015-02-06,19:10:40.948080,1
45145,2015-02-06,19:10:41.247875,0
45146,2015-02-06,19:10:41.548348,0
45147,2015-02-06,19:10:41.848195,0
45148,2015-02-06,19:10:42.148499,0
45149,2015-02-06,19:10:42.448554,1
45150,2015-02-06,19:10:42.747856,0
45151,2015-02-06,19:10:43.047982,1
45152,2015-02-06,19:10:43.349052,0
45153,2015-02-06,19:10:43.649218,1
45154,2015-02-06,19:10:43.949401,0
45155,2015-02-06,19:10:44.249522,0
45156,2015-02-06,19:10:44.549956,1
45157,2015-02-06,19:10:44.849854,2
45158,2015-02-06,19:10:45.148904,0
45159,2015-02-06,19:10:45.448978,1
45160,2015-02-06,19:10:45.749243,0
45161,2015-02-06,19:10:46.049285,0
45162,2015-02-06,19:10:46.349467,2
45163,2015-02-06,19:10:46.650863,1
45164,2015-02-06,19:10:46.951009,0
45165,2015-02-06,19:10:47.251166,1
45166,2015-02-06,19:10:47.550234,1
45167,2015-02-06,19:10:47.850248,0
45168,2015-02-06,19:10:48.150549,0
45169,2015-02-06,19:10:48.450616,1
45170,2015-02-06,19:10:48.750838,1
45171,2015-02-06,19:10:49.050931,0
45172,2015-02-06,19:10:49.351219,2
45173,2015-02-06,19:10:49.651270,2
45174,2015-02-06,19:10:49.951424,0
45175,2015-02-06,19:10:50.251574,1
45176,2015-02-06,19:10:50.551773,1
45177,2015-02-06,19:10:50.852236,0
45178,2015-02-06,19:10:51.152075,2
45179,2015-02-06,19:10:51.452389,0
45180,2015-02-06,19:10:51.752427,1
45181,2015-02-06,19:10:52.052655,0
45182,2015-02-06,19:10:52.352750,1
45183,2015-02-06,19:10:52.652981,1
45184,2015-02-06,19:10:52.951815,0
45185,2015-02-06,19:10:53.251978,1
45186,2015-02-06,19:10:53.552187,1
45187,2015-02-06,19:10:53.853642,0
45188,2015-02-06,19:10:54.153810,1
45189,2015-02-06,19:10:54.454061,0
45190,2015-02-06,19:10:54.754092,2
45191,2015-02-06,19:10:55.054316,1
45192,2015-02-06,19:10:55.354691,0
45193,2015-02-06,19:10:55.653395,0
45194,2015-02-06,19:10:55.953488,1
45195,2015-02-06,19:10:56.253685,1
45196,2015-02-06,19:10:56.553840,1
45197,2015-02-06,19:10:56.854044,1
45198,2015-02-06,19:10:57.155530,0
45199,2015-02-06,19:10:57.455943,0
45200,2015-02-06,19:10:57.754767,0
45201,2015-02-06,19:10:58.055101,0
45202,2015-02-06,19:10:58.355231,1
45203,2015-02-06,19:10:58.655239,1
45204,2015-02-06,19:10:58.955419,1
45205,2015-02-06,19:10:59.255602,1
45206,2015-02-06,19:10:59.555746,0
45207,2015-02-06,19:10:59.855824,2
45208,2015-02-06,19:11:00.155938,0
45209,2015-02-06,19:11:00.456419,0
45210,2015-02-06,19:11:00.756447,0
45211,2015-02-06,19:11:01.056730,1
45212,2015-02-06,19:11:01.356876,2
45213,2015-02-06,19:11:01.657025,2
45214,2015-02-06,19:11:01.957306,1
45215,2015-02-06,19:11:02.257243,2
45216,2015-02-06,19:11:02.557599,1
45217,2015-02-06,19:11:02.857575,0
45218,2015-02-06,19:11:03.156354,0
45219,2015-02-06,19:11:03.456820,0
45220,2015-02-06,19:11:03.757007,1
45221,2015-02-06,19:11:04.057099,2
45222,2015-02-06,19:11:04.358245,1
45223,2015-02-06,19:11:04.658327,0
45224,2015-02-06,19:11:04.958532,0
45225,2015-02-06,19:11:05.258617,0
45226,2015-02-06,19:11:05.557806,1
45227,2015-02-06,19:11:05.857750,0
45228,2015-02-06,19:11:06.157923,0
45229,2015-02-06,19:11:06.458058,0
45230,2015-02-06,19:11:06.758284,0
45231,2015-02-06,19:11:07.058378,0
45232,2015-02-06,19:11:07.358600,1
45233,2015-02-06,19:11:07.659986,1
45234,2015-02-06,19:11:07.958943,0
45235,2015-02-06,19:11:08.259017,0
45236,2015-02-06,19:11:08.559321,1
45237,2015-02-06,19:11:08.859360,0
45238,2015-02-06,19:11:09.159792,1
45239,2015-02-06,19:11:09.459710,0
45240,2015-02-06,19:11:09.759944,0
45241,2015-02-06,19:11:10.060038,0
45242,2015-02-06,19:11:10.360260,1
45243,2015-02-06,19:11:10.660384,1
45244,2015-02-06,19:11:10.959411,1
45245,2015-02-06,19:11:11.260687,1
45246,2015-02-06,19:11:11.561010,2
45247,2015-02-06,19:11:11.861055,2
45248,2015-02-06,19:11:12.161240,0
45249,2015-02-06,19:11:12.461377,1
45250,2015-02-06,19:11:12.761655,0
45251,2015-02-06,19:11:13.061699,0
45252,2015-02-06,19:11:13.360659,1
45253,2015-02-06,19:11:13.660785,4
45254,2015-02-06,19:11:13.961259,2
45255,2015-02-06,19:11:14.261146,1
45256,2015-02-06,19:11:14.561311,1
45257,2015-02-06,19:11:14.862680,0
45258,2015-02-06,19:11:15.162838,0
45259,2015-02-06,19:11:15.463043,1
45260,2015-02-06,19:11:15.761996,1
45261,2015-02-06,19:11:16.062090,1
45262,2015-02-06,19:11:16.362431,1
45263,2015-02-06,19:11:16.662431,2
45264,2015-02-06,19:11:16.962645,0
45265,2015-02-06,19:11:17.262740,1
45266,2015-02-06,19:11:17.562945,0
45267,2015-02-06,19:11:17.863085,0
45268,2015-02-06,19:11:18.163254,0
45269,2015-02-06,19:11:18.463441,0
45270,2015-02-06,19:11:18.763595,1
45271,2015-02-06,19:11:19.063864,1
45272,2015-02-06,19:11:19.363916,1
45273,2015-02-06,19:11:19.664211,1
45274,2015-02-06,19:11:19.964252,0
45275,2015-02-06,19:11:20.264802,0
45276,2015-02-06,19:11:20.565109,0
45277,2015-02-06,19:11:20.864935,0
45278,2015-02-06,19:11:21.164038,0
45279,2015-02-06,19:11:21.463845,0
45280,2015-02-06,19:11:21.765521,0
45281,2015-02-06,19:11:22.065785,1
45282,2015-02-06,19:11:22.365655,1
45283,2015-02-06,19:11:22.666013,0
45284,2015-02-06,19:11:22.966352,1
45285,2015-02-06,19:11:23.266583,2
45286,2015-02-06,19:11:23.565291,1
45287,2015-02-06,19:11:23.865339,0
45288,2015-02-06,19:11:24.165385,1
45289,2015-02-06,19:11:24.465774,1
45290,2015-02-06,19:11:24.765850,0
45291,2015-02-06,19:11:25.066350,1
45292,2015-02-06,19:11:25.367314,0
45293,2015-02-06,19:11:25.667676,0
45294,2015-02-06,19:11:25.966635,0
45295,2015-02-06,19:11:26.266872,0
45296,2015-02-06,19:11:26.567117,0
45297,2015-02-06,19:11:26.867198,0
45298,2015-02-06,19:11:27.167294,0
45299,2015-02-06,19:11:27.467609,1
45300,2015-02-06,19:11:27.767588,1
45301,2015-02-06,19:11:28.067800,1
45302,2015-02-06,19:11:28.367703,0
45303,2015-02-06,19:11:28.667947,0
45304,2015-02-06,19:11:28.967989,0
45305,2015-02-06,19:11:29.268329,0
45306,2015-02-06,19:11:29.568305,0
45307,2015-02-06,19:11:29.868606,1
45308,2015-02-06,19:11:30.168665,0
45309,2015-02-06,19:11:30.468815,0
45310,2015-02-06,19:11:30.768996,2
45311,2015-02-06,19:11:31.069135,0
45312,2015-02-06,19:11:31.368030,1
45313,2015-02-06,19:11:31.668346,1
45314,2015-02-06,19:11:31.968371,2
45315,2015-02-06,19:11:32.269788,1
45316,2015-02-06,19:11:32.570097,0
45317,2015-02-06,19:11:32.870136,1
45318,2015-02-06,19:11:33.170424,1
45319,2015-02-06,19:11:33.470472,1
45320,2015-02-06,19:11:33.769373,1
45321,2015-02-06,19:11:34.069540,0
45322,2015-02-06,19:11:34.369751,3
45323,2015-02-06,19:11:34.669954,2
45324,2015-02-06,19:11:34.970116,0
45325,2015-02-06,19:11:35.270187,1
45326,2015-02-06,19:11:35.570493,3
45327,2015-02-06,19:11:35.871797,2
45328,2015-02-06,19:11:36.170842,0
45329,2015-02-06,19:11:36.470886,0
45330,2015-02-06,19:11:36.771065,0
45331,2015-02-06,19:11:37.071202,1
45332,2015-02-06,19:11:37.371395,1
45333,2015-02-06,19:11:37.671542,1
45334,2015-02-06,19:11:37.971771,1
45335,2015-02-06,19:11:38.271873,1
45336,2015-02-06,19:11:38.572155,0
45337,2015-02-06,19:11:38.872191,0
45338,2015-02-06,19:11:39.172486,0
45339,2015-02-06,19:11:39.472535,1
45340,2015-02-06,19:11:39.772730,0
45341,2015-02-06,19:11:40.072859,2
45342,2015-02-06,19:11:40.373055,3
45343,2015-02-06,19:11:40.673215,1
45344,2015-02-06,19:11:40.973428,1
45345,2015-02-06,19:11:41.273512,1
45346,2015-02-06,19:11:41.572563,2
